id,Rings
90714,6.721278667449951
90715,7.601010322570801
90716,6.763535499572754
90717,8.037975311279297
90718,5.989380836486816
90719,5.989380836486816
90720,8.713055610656738
90721,7.838222503662109
90722,7.726593971252441
90723,7.1618523597717285
90724,8.39164924621582
90725,6.674691677093506
90726,7.111933708190918
90727,7.605327606201172
90728,8.343137741088867
90729,8.699697494506836
90730,8.655635833740234
90731,5.995943069458008
90732,7.405705451965332
90733,9.222975730895996
90734,8.04606819152832
90735,7.111826419830322
90736,6.9835710525512695
90737,5.99533748626709
90738,6.741384506225586
90739,11.77022933959961
90740,8.719197273254395
90741,5.989380836486816
90742,7.962126731872559
90743,9.913816452026367
90744,6.713441848754883
90745,7.454681396484375
90746,7.255321502685547
90747,5.989380836486816
90748,10.553507804870605
90749,8.171220779418945
90750,5.989380836486816
90751,6.688302040100098
90752,7.48866081237793
90753,7.33062744140625
90754,7.974764823913574
90755,7.701605796813965
90756,7.938512802124023
90757,9.307221412658691
90758,7.8560333251953125
90759,6.9114274978637695
90760,7.300772666931152
90761,8.126380920410156
90762,7.944710731506348
90763,8.052210807800293
90764,10.418689727783203
90765,9.750932693481445
90766,6.92390251159668
90767,11.16193962097168
90768,10.38823413848877
90769,6.235552787780762
90770,9.154520034790039
90771,8.426161766052246
90772,5.989380836486816
90773,7.094188690185547
90774,6.992825508117676
90775,8.053979873657227
90776,6.88239049911499
90777,9.030498504638672
90778,8.616641998291016
90779,8.456222534179688
90780,8.923768997192383
90781,8.696762084960938
90782,7.0547308921813965
90783,9.280208587646484
90784,6.746886253356934
90785,7.2786664962768555
90786,6.123992919921875
90787,8.054689407348633
90788,5.989380836486816
90789,9.066534996032715
90790,7.723990440368652
90791,6.486861705780029
90792,6.567282676696777
90793,6.541544437408447
90794,6.0549750328063965
90795,9.331585884094238
90796,8.913557052612305
90797,8.647570610046387
90798,9.108134269714355
90799,7.170012474060059
90800,11.9998140335083
90801,8.716781616210938
90802,6.694371223449707
90803,8.975316047668457
90804,12.676121711730957
90805,8.658638954162598
90806,7.836099624633789
90807,8.52355670928955
90808,8.220958709716797
90809,9.626105308532715
90810,7.9471635818481445
90811,7.91741943359375
90812,6.15891170501709
90813,8.317380905151367
90814,6.830556869506836
90815,7.214075088500977
90816,5.989380836486816
90817,8.553903579711914
90818,7.932713508605957
90819,6.703213691711426
90820,6.617100715637207
90821,7.922543525695801
90822,6.679290771484375
90823,5.989380836486816
90824,9.905251502990723
90825,7.281754493713379
90826,5.989380836486816
90827,5.989380836486816
90828,8.956571578979492
90829,9.626788139343262
90830,8.034380912780762
90831,7.432435035705566
90832,7.924722671508789
90833,9.605430603027344
90834,8.51108455657959
90835,7.96560001373291
90836,7.63722038269043
90837,5.989380836486816
90838,9.659003257751465
90839,7.434599876403809
90840,7.961962699890137
90841,8.773228645324707
90842,9.947151184082031
90843,9.325931549072266
90844,10.485092163085938
90845,8.525951385498047
90846,9.367265701293945
90847,6.664640426635742
90848,8.377079010009766
90849,8.1581392288208
90850,7.71483039855957
90851,10.532872200012207
90852,6.287137031555176
90853,9.097970008850098
90854,9.593109130859375
90855,6.7891130447387695
90856,7.797476768493652
90857,8.79636287689209
90858,9.786399841308594
90859,8.78752326965332
90860,9.863053321838379
90861,8.12130069732666
90862,9.191230773925781
90863,7.684720039367676
90864,7.7706098556518555
90865,11.096697807312012
90866,10.985675811767578
90867,9.479265213012695
90868,9.491789817810059
90869,7.404447555541992
90870,9.146499633789062
90871,9.422669410705566
90872,11.793405532836914
90873,7.291360378265381
90874,10.97579288482666
90875,7.543144226074219
90876,8.847956657409668
90877,7.932568550109863
90878,7.14161491394043
90879,8.110033988952637
90880,7.361026763916016
90881,9.680745124816895
90882,8.669960021972656
90883,9.079916954040527
90884,10.676642417907715
90885,8.901548385620117
90886,9.90241527557373
90887,5.989380836486816
90888,7.807399749755859
90889,10.279309272766113
90890,8.53980541229248
90891,8.992932319641113
90892,8.657744407653809
90893,5.989380836486816
90894,8.590316772460938
90895,8.868896484375
90896,6.473001480102539
90897,5.989380836486816
90898,5.989380836486816
90899,10.456377983093262
90900,8.813834190368652
90901,9.38514232635498
90902,7.694202423095703
90903,6.643394470214844
90904,6.723309516906738
90905,7.4364776611328125
90906,6.9588623046875
90907,9.250386238098145
90908,5.989380836486816
90909,11.198820114135742
90910,8.081872940063477
90911,7.3088178634643555
90912,11.695140838623047
90913,7.924581527709961
90914,7.94698429107666
90915,6.6266679763793945
90916,8.000900268554688
90917,9.337687492370605
90918,6.9573974609375
90919,7.821451187133789
90920,9.261321067810059
90921,6.576087951660156
90922,7.082277774810791
90923,8.076350212097168
90924,8.38218879699707
90925,8.67851734161377
90926,8.544205665588379
90927,8.609062194824219
90928,10.030275344848633
90929,10.078088760375977
90930,8.53122615814209
90931,9.166772842407227
90932,10.18079948425293
90933,9.585148811340332
90934,11.46309757232666
90935,7.630982398986816
90936,8.438587188720703
90937,9.537549018859863
90938,7.9188337326049805
90939,8.084174156188965
90940,7.274975776672363
90941,6.9303693771362305
90942,5.989380836486816
90943,10.08689022064209
90944,6.681002616882324
90945,7.937270164489746
90946,7.96110725402832
90947,8.670965194702148
90948,8.839183807373047
90949,9.64200496673584
90950,8.958634376525879
90951,8.331972122192383
90952,7.392192840576172
90953,6.7902021408081055
90954,8.717020988464355
90955,7.543906211853027
90956,7.315299034118652
90957,8.552088737487793
90958,5.989380836486816
90959,6.93015193939209
90960,9.0371675491333
90961,6.581787109375
90962,8.764043807983398
90963,5.989380836486816
90964,9.549696922302246
90965,6.368524551391602
90966,8.984241485595703
90967,8.150548934936523
90968,10.09564208984375
90969,8.420629501342773
90970,8.034314155578613
90971,6.977123737335205
90972,8.19141674041748
90973,9.023534774780273
90974,7.653682708740234
90975,8.799485206604004
90976,7.397208213806152
90977,7.685430526733398
90978,6.3290863037109375
90979,8.615427017211914
90980,7.710873603820801
90981,8.993305206298828
90982,10.073992729187012
90983,5.989380836486816
90984,8.330976486206055
90985,6.1514997482299805
90986,10.399962425231934
90987,7.497408866882324
90988,7.4370222091674805
90989,8.789786338806152
90990,7.935553550720215
90991,7.093073844909668
90992,5.989380836486816
90993,7.914481163024902
90994,8.998882293701172
90995,6.679286479949951
90996,11.053491592407227
90997,8.047497749328613
90998,6.650241851806641
90999,6.092833995819092
91000,9.870880126953125
91001,6.852567672729492
91002,7.480706214904785
91003,8.672137260437012
91004,8.066192626953125
91005,7.1377644538879395
91006,9.277567863464355
91007,7.375675201416016
91008,7.29741096496582
91009,9.597530364990234
91010,8.238150596618652
91011,8.392982482910156
91012,8.068520545959473
91013,8.492308616638184
91014,7.906912803649902
91015,7.805636405944824
91016,6.92234992980957
91017,9.269590377807617
91018,6.732166767120361
91019,8.871736526489258
91020,7.345343589782715
91021,9.21424388885498
91022,7.4575090408325195
91023,5.989380836486816
91024,6.77400016784668
91025,9.408811569213867
91026,7.784279823303223
91027,6.825877666473389
91028,10.386645317077637
91029,8.552490234375
91030,8.019535064697266
91031,7.651941299438477
91032,6.568504333496094
91033,5.989380836486816
91034,9.149460792541504
91035,7.737738609313965
91036,9.491863250732422
91037,6.73734712600708
91038,9.724225044250488
91039,9.0734281539917
91040,7.710705757141113
91041,7.114406585693359
91042,8.659211158752441
91043,9.077730178833008
91044,6.832175254821777
91045,7.27571964263916
91046,7.21238374710083
91047,6.65989875793457
91048,8.46059799194336
91049,8.471931457519531
91050,8.99073600769043
91051,7.582381248474121
91052,8.692057609558105
91053,8.921309471130371
91054,7.4023756980896
91055,7.0632219314575195
91056,9.802536964416504
91057,9.430181503295898
91058,12.321112632751465
91059,10.164091110229492
91060,8.200037956237793
91061,7.232583045959473
91062,11.2632417678833
91063,7.524726867675781
91064,8.722885131835938
91065,8.117725372314453
91066,8.251657485961914
91067,7.73647403717041
91068,8.642167091369629
91069,7.628497123718262
91070,7.5729169845581055
91071,7.149410247802734
91072,5.989380836486816
91073,6.157574653625488
91074,10.269169807434082
91075,6.77960205078125
91076,11.107497215270996
91077,7.4634857177734375
91078,6.553230285644531
91079,6.8134765625
91080,7.657337188720703
91081,6.880117416381836
91082,8.37303638458252
91083,8.590720176696777
91084,7.199605464935303
91085,9.250731468200684
91086,8.816840171813965
91087,10.1107816696167
91088,8.088685989379883
91089,8.367369651794434
91090,8.781881332397461
91091,8.080190658569336
91092,8.699698448181152
91093,6.8209228515625
91094,6.4943766593933105
91095,8.586299896240234
91096,8.88369369506836
91097,11.59886646270752
91098,6.690858364105225
91099,6.644238471984863
91100,8.287049293518066
91101,9.113728523254395
91102,7.005218505859375
91103,7.733831405639648
91104,8.309305191040039
91105,12.076904296875
91106,9.592828750610352
91107,6.45933723449707
91108,8.227418899536133
91109,9.259781837463379
91110,10.6304349899292
91111,7.711360931396484
91112,7.4718804359436035
91113,8.201581954956055
91114,6.185875415802002
91115,8.857969284057617
91116,6.180130958557129
91117,7.656793594360352
91118,6.5167646408081055
91119,7.317602157592773
91120,8.192756652832031
91121,8.262284278869629
91122,6.421184539794922
91123,8.171830177307129
91124,10.772061347961426
91125,7.523652076721191
91126,7.5123796463012695
91127,6.123082160949707
91128,6.559247970581055
91129,7.630095481872559
91130,8.077491760253906
91131,7.5530595779418945
91132,9.835386276245117
91133,8.713029861450195
91134,8.092293739318848
91135,6.763278961181641
91136,8.563969612121582
91137,9.717604637145996
91138,7.347772598266602
91139,7.8465681076049805
91140,7.6449174880981445
91141,7.744325637817383
91142,8.881953239440918
91143,6.444445610046387
91144,8.946914672851562
91145,9.28111743927002
91146,6.0025458335876465
91147,8.74507999420166
91148,10.150439262390137
91149,6.967565536499023
91150,11.11038875579834
91151,8.8863525390625
91152,7.98110294342041
91153,7.94112491607666
91154,7.0377349853515625
91155,8.843939781188965
91156,6.572945594787598
91157,9.092997550964355
91158,8.326118469238281
91159,8.042560577392578
91160,7.745777130126953
91161,7.752723693847656
91162,8.882882118225098
91163,5.989380836486816
91164,7.8129119873046875
91165,9.229681015014648
91166,8.297249794006348
91167,7.698095321655273
91168,11.661823272705078
91169,8.023016929626465
91170,6.651335716247559
91171,7.763334274291992
91172,7.889921188354492
91173,9.144610404968262
91174,6.432336807250977
91175,8.323631286621094
91176,8.671548843383789
91177,9.20490837097168
91178,5.989380836486816
91179,10.28957462310791
91180,9.779315948486328
91181,8.043627738952637
91182,8.702893257141113
91183,6.800432205200195
91184,6.552079200744629
91185,8.90689754486084
91186,8.206674575805664
91187,7.6820526123046875
91188,7.877518653869629
91189,9.619281768798828
91190,5.989380836486816
91191,7.63863468170166
91192,9.794578552246094
91193,7.381189346313477
91194,7.119180679321289
91195,7.047743320465088
91196,7.419075012207031
91197,7.342007637023926
91198,6.670848369598389
91199,6.737565040588379
91200,8.127152442932129
91201,8.45913028717041
91202,9.381878852844238
91203,7.084070205688477
91204,6.822835922241211
91205,11.973931312561035
91206,9.532696723937988
91207,9.685145378112793
91208,8.692327499389648
91209,8.401045799255371
91210,6.5262956619262695
91211,8.806550979614258
91212,8.109260559082031
91213,6.127521514892578
91214,10.554530143737793
91215,7.610757827758789
91216,5.989380836486816
91217,7.455333709716797
91218,8.41061019897461
91219,8.419255256652832
91220,8.473611831665039
91221,6.6571455001831055
91222,9.45275592803955
91223,9.241545677185059
91224,8.039270401000977
91225,9.248098373413086
91226,9.188429832458496
91227,6.66664981842041
91228,7.802663803100586
91229,8.094880104064941
91230,8.761100769042969
91231,9.553400039672852
91232,6.615779876708984
91233,11.043306350708008
91234,6.790678024291992
91235,8.227410316467285
91236,8.065345764160156
91237,7.004140853881836
91238,7.482357978820801
91239,7.672745704650879
91240,7.628222465515137
91241,9.744288444519043
91242,8.250110626220703
91243,9.29628849029541
91244,10.45480728149414
91245,9.206731796264648
91246,6.6274309158325195
91247,8.182612419128418
91248,8.930222511291504
91249,8.987460136413574
91250,7.12248420715332
91251,10.11653995513916
91252,9.820687294006348
91253,7.035204887390137
91254,6.6964006423950195
91255,9.520272254943848
91256,8.427120208740234
91257,6.714604377746582
91258,7.273896217346191
91259,10.839734077453613
91260,8.41872501373291
91261,7.7416839599609375
91262,7.802061080932617
91263,6.184662342071533
91264,7.684571266174316
91265,6.674379348754883
91266,9.161362648010254
91267,7.1020708084106445
91268,6.775132179260254
91269,9.719616889953613
91270,12.823349952697754
91271,6.581457138061523
91272,7.789926528930664
91273,9.963726997375488
91274,8.566516876220703
91275,8.242870330810547
91276,9.941047668457031
91277,9.109220504760742
91278,8.934736251831055
91279,7.5182085037231445
91280,7.790450096130371
91281,6.878699779510498
91282,8.77743148803711
91283,7.824840545654297
91284,8.231324195861816
91285,8.63701343536377
91286,7.476561069488525
91287,8.048356056213379
91288,8.043779373168945
91289,8.209985733032227
91290,6.810885429382324
91291,6.773836135864258
91292,14.037518501281738
91293,9.384032249450684
91294,7.861516952514648
91295,10.438643455505371
91296,7.990965843200684
91297,9.632418632507324
91298,11.027645111083984
91299,7.3132643699646
91300,7.177480220794678
91301,7.681800842285156
91302,7.799497604370117
91303,8.174739837646484
91304,8.623775482177734
91305,8.700316429138184
91306,6.165027618408203
91307,7.8156280517578125
91308,9.0103178024292
91309,9.52250862121582
91310,9.24526309967041
91311,7.32356071472168
91312,8.646342277526855
91313,7.989312171936035
91314,6.228451728820801
91315,7.937152862548828
91316,6.805534362792969
91317,8.454610824584961
91318,7.535747528076172
91319,6.929081916809082
91320,7.513790130615234
91321,7.014238357543945
91322,5.989380836486816
91323,7.759026527404785
91324,6.838169574737549
91325,6.758877754211426
91326,8.621766090393066
91327,11.091657638549805
91328,9.100460052490234
91329,8.184832572937012
91330,8.580738067626953
91331,7.872607231140137
91332,10.777215003967285
91333,7.409584999084473
91334,8.523521423339844
91335,5.989380836486816
91336,9.943589210510254
91337,8.971364974975586
91338,8.578579902648926
91339,8.561087608337402
91340,6.971294403076172
91341,6.2075700759887695
91342,8.133049964904785
91343,6.867779731750488
91344,6.608002662658691
91345,6.871038436889648
91346,7.072262763977051
91347,9.205573081970215
91348,7.902444839477539
91349,8.422773361206055
91350,5.989380836486816
91351,9.617447853088379
91352,8.176029205322266
91353,8.405555725097656
91354,7.657670974731445
91355,6.941370010375977
91356,9.186352729797363
91357,8.966034889221191
91358,12.744790077209473
91359,9.63133430480957
91360,6.039957046508789
91361,8.14874267578125
91362,7.531222343444824
91363,9.835705757141113
91364,7.790288925170898
91365,7.3498640060424805
91366,8.319732666015625
91367,8.883115768432617
91368,6.8261003494262695
91369,7.871349334716797
91370,8.8529634475708
91371,7.468194007873535
91372,6.8297905921936035
91373,8.80561637878418
91374,6.527200698852539
91375,7.894988059997559
91376,7.717180252075195
91377,8.307206153869629
91378,9.28457260131836
91379,6.720215797424316
91380,7.938957214355469
91381,8.8885498046875
91382,5.989380836486816
91383,6.589970111846924
91384,7.770689964294434
91385,8.720860481262207
91386,7.974047660827637
91387,9.009397506713867
91388,10.259626388549805
91389,6.025941371917725
91390,7.176360130310059
91391,7.121848106384277
91392,9.232589721679688
91393,7.67225456237793
91394,8.291380882263184
91395,8.477655410766602
91396,8.504321098327637
91397,9.015869140625
91398,9.305014610290527
91399,7.180425643920898
91400,6.491352081298828
91401,8.272128105163574
91402,10.332978248596191
91403,5.989380836486816
91404,7.950712203979492
91405,9.500143051147461
91406,10.748894691467285
91407,6.876650810241699
91408,7.493986129760742
91409,9.410222053527832
91410,7.639887809753418
91411,9.053576469421387
91412,9.787569999694824
91413,7.880928993225098
91414,7.271087646484375
91415,7.784229278564453
91416,8.045960426330566
91417,8.08935546875
91418,9.38645076751709
91419,9.171819686889648
91420,9.513153076171875
91421,8.119688034057617
91422,8.220145225524902
91423,10.740811347961426
91424,6.77903938293457
91425,8.018990516662598
91426,7.002841949462891
91427,7.838169097900391
91428,8.197213172912598
91429,6.943327903747559
91430,10.304198265075684
91431,6.479065418243408
91432,11.012243270874023
91433,6.946045875549316
91434,8.883096694946289
91435,9.092729568481445
91436,9.347809791564941
91437,8.890007972717285
91438,7.350121021270752
91439,9.366146087646484
91440,9.874833106994629
91441,6.936854362487793
91442,8.215910911560059
91443,11.043848037719727
91444,8.693665504455566
91445,8.162002563476562
91446,6.605920791625977
91447,11.119297981262207
91448,6.7775421142578125
91449,8.556327819824219
91450,10.922139167785645
91451,10.032110214233398
91452,8.23335075378418
91453,7.514320373535156
91454,8.117003440856934
91455,12.138193130493164
91456,8.35212516784668
91457,6.2251176834106445
91458,8.622827529907227
91459,8.833175659179688
91460,8.534380912780762
91461,8.33360481262207
91462,7.14182710647583
91463,9.559813499450684
91464,7.618648529052734
91465,7.932559967041016
91466,8.540464401245117
91467,12.48324203491211
91468,8.546318054199219
91469,9.427903175354004
91470,6.904653549194336
91471,8.321152687072754
91472,5.989380836486816
91473,8.138300895690918
91474,8.741191864013672
91475,8.353276252746582
91476,10.590507507324219
91477,6.980581283569336
91478,7.706114768981934
91479,5.989380836486816
91480,9.643891334533691
91481,10.075435638427734
91482,8.027194023132324
91483,7.427179336547852
91484,6.4156084060668945
91485,8.171632766723633
91486,8.240625381469727
91487,7.780291557312012
91488,9.867847442626953
91489,11.610037803649902
91490,8.560379981994629
91491,6.830265045166016
91492,8.576416969299316
91493,6.873195648193359
91494,8.804598808288574
91495,8.168652534484863
91496,8.697196960449219
91497,7.110806465148926
91498,7.0281147956848145
91499,8.173444747924805
91500,8.110601425170898
91501,8.591562271118164
91502,8.553006172180176
91503,7.862567901611328
91504,7.04445219039917
91505,7.129738807678223
91506,9.55933666229248
91507,8.690010070800781
91508,7.620175361633301
91509,8.536853790283203
91510,9.426894187927246
91511,8.972799301147461
91512,8.255141258239746
91513,7.479677200317383
91514,7.248685359954834
91515,7.806187629699707
91516,8.213784217834473
91517,5.989380836486816
91518,9.56238079071045
91519,6.655994892120361
91520,6.590877532958984
91521,8.808794021606445
91522,6.94420051574707
91523,8.726057052612305
91524,6.726743698120117
91525,9.115826606750488
91526,7.307515621185303
91527,7.52128791809082
91528,9.81485652923584
91529,8.327370643615723
91530,6.697070121765137
91531,8.639205932617188
91532,11.138964653015137
91533,9.864314079284668
91534,8.07130241394043
91535,7.626533508300781
91536,9.047451972961426
91537,9.798617362976074
91538,7.07802152633667
91539,7.768499374389648
91540,9.126591682434082
91541,7.89643669128418
91542,8.83552074432373
91543,12.180116653442383
91544,7.777510643005371
91545,6.892047882080078
91546,9.22722339630127
91547,7.72036075592041
91548,8.893059730529785
91549,7.347591400146484
91550,7.626165390014648
91551,7.759300231933594
91552,8.161757469177246
91553,8.65183162689209
91554,6.587543487548828
91555,7.293094635009766
91556,6.075562477111816
91557,8.690618515014648
91558,10.381226539611816
91559,7.016302108764648
91560,8.185518264770508
91561,7.963255882263184
91562,8.386159896850586
91563,7.189545154571533
91564,8.793012619018555
91565,9.614982604980469
91566,5.993720531463623
91567,8.555334091186523
91568,8.91052532196045
91569,5.989380836486816
91570,8.246569633483887
91571,7.947993278503418
91572,10.640253067016602
91573,7.282384395599365
91574,8.370004653930664
91575,8.215853691101074
91576,7.977689743041992
91577,8.683290481567383
91578,7.511479377746582
91579,8.640525817871094
91580,8.945297241210938
91581,8.695160865783691
91582,8.841026306152344
91583,7.828222274780273
91584,8.20358943939209
91585,9.512093544006348
91586,9.256904602050781
91587,6.314702987670898
91588,9.072368621826172
91589,5.989380836486816
91590,8.443307876586914
91591,5.989380836486816
91592,6.795869827270508
91593,5.989380836486816
91594,7.465975761413574
91595,7.258194923400879
91596,6.7372236251831055
91597,7.829774856567383
91598,8.713793754577637
91599,8.951253890991211
91600,7.8734588623046875
91601,6.559788703918457
91602,8.658060073852539
91603,7.277434349060059
91604,8.394043922424316
91605,7.608921051025391
91606,8.534414291381836
91607,7.704575538635254
91608,7.028209686279297
91609,11.098599433898926
91610,9.10888385772705
91611,8.043191909790039
91612,9.525894165039062
91613,8.157942771911621
91614,9.670621871948242
91615,8.151899337768555
91616,7.370331287384033
91617,6.20582389831543
91618,8.01487922668457
91619,8.270297050476074
91620,6.507683753967285
91621,8.282533645629883
91622,7.507774353027344
91623,11.103985786437988
91624,7.840848922729492
91625,6.1551289558410645
91626,8.215397834777832
91627,8.31502628326416
91628,8.78707504272461
91629,8.849382400512695
91630,8.74626636505127
91631,7.771909713745117
91632,8.507339477539062
91633,8.868677139282227
91634,7.056197643280029
91635,8.312527656555176
91636,6.6500563621521
91637,9.0364408493042
91638,8.3556489944458
91639,8.318243026733398
91640,7.679841041564941
91641,5.989380836486816
91642,8.639906883239746
91643,7.907097816467285
91644,8.367234230041504
91645,5.989380836486816
91646,6.016683578491211
91647,9.488389015197754
91648,7.703310012817383
91649,8.313326835632324
91650,7.850497245788574
91651,7.493772506713867
91652,8.07636547088623
91653,6.721000671386719
91654,6.544248580932617
91655,10.953435897827148
91656,5.989380836486816
91657,6.932048797607422
91658,6.333500385284424
91659,8.277125358581543
91660,8.526598930358887
91661,7.737847328186035
91662,6.911769390106201
91663,5.989380836486816
91664,8.565020561218262
91665,7.923856735229492
91666,11.131561279296875
91667,6.420572757720947
91668,12.355446815490723
91669,8.374156951904297
91670,6.795543193817139
91671,6.887864112854004
91672,6.899796485900879
91673,8.586647033691406
91674,8.219321250915527
91675,8.203447341918945
91676,8.294523239135742
91677,10.967456817626953
91678,6.480784893035889
91679,8.09097957611084
91680,10.01730728149414
91681,8.49539852142334
91682,7.54521369934082
91683,5.989380836486816
91684,8.476905822753906
91685,6.7269768714904785
91686,7.763771057128906
91687,8.270376205444336
91688,11.687556266784668
91689,8.780452728271484
91690,7.208555221557617
91691,5.989380836486816
91692,9.130658149719238
91693,8.347994804382324
91694,8.112717628479004
91695,6.935291767120361
91696,6.83404541015625
91697,7.937379837036133
91698,5.989380836486816
91699,8.490992546081543
91700,7.2637739181518555
91701,9.890058517456055
91702,8.76646614074707
91703,9.015695571899414
91704,6.965664863586426
91705,6.992591857910156
91706,7.867800712585449
91707,8.46937370300293
91708,8.918264389038086
91709,8.95786190032959
91710,8.518950462341309
91711,11.95368766784668
91712,8.759542465209961
91713,9.8700532913208
91714,10.14439868927002
91715,8.549988746643066
91716,11.100561141967773
91717,10.011356353759766
91718,8.519736289978027
91719,9.357791900634766
91720,7.975612640380859
91721,8.876569747924805
91722,8.12825870513916
91723,11.03554916381836
91724,6.769839286804199
91725,9.809636116027832
91726,7.661972999572754
91727,5.989380836486816
91728,7.738743782043457
91729,9.74592113494873
91730,8.369986534118652
91731,11.752106666564941
91732,7.016791820526123
91733,9.51312255859375
91734,9.537623405456543
91735,6.9845781326293945
91736,6.149782180786133
91737,7.403939247131348
91738,7.69904899597168
91739,8.6712064743042
91740,9.637831687927246
91741,8.335926055908203
91742,8.2133207321167
91743,7.271341323852539
91744,8.163904190063477
91745,7.0822954177856445
91746,9.547572135925293
91747,7.082495212554932
91748,8.863142013549805
91749,11.641695022583008
91750,7.71843147277832
91751,6.531843662261963
91752,6.197454929351807
91753,6.772708892822266
91754,9.929062843322754
91755,7.607206344604492
91756,8.33089542388916
91757,8.702482223510742
91758,8.603755950927734
91759,8.504841804504395
91760,10.991825103759766
91761,7.110966205596924
91762,7.959576606750488
91763,5.989380836486816
91764,9.148615837097168
91765,8.13685417175293
91766,7.1266350746154785
91767,7.398562431335449
91768,8.571257591247559
91769,10.656990051269531
91770,6.559821128845215
91771,10.493739128112793
91772,8.116500854492188
91773,8.548152923583984
91774,9.149773597717285
91775,6.060394287109375
91776,8.502527236938477
91777,5.989380836486816
91778,10.608014106750488
91779,7.963047981262207
91780,6.796951770782471
91781,7.852534294128418
91782,10.311089515686035
91783,7.944572448730469
91784,7.453871250152588
91785,9.014015197753906
91786,7.975373268127441
91787,9.625299453735352
91788,9.452320098876953
91789,8.05988597869873
91790,8.85256576538086
91791,6.80766487121582
91792,6.129839897155762
91793,8.287400245666504
91794,8.437137603759766
91795,11.775782585144043
91796,7.2089948654174805
91797,10.86611557006836
91798,7.470160484313965
91799,9.421370506286621
91800,8.918869018554688
91801,7.950674057006836
91802,8.798048973083496
91803,6.101624965667725
91804,6.781618118286133
91805,9.564458847045898
91806,7.297952651977539
91807,5.989380836486816
91808,8.597363471984863
91809,8.819192886352539
91810,9.405396461486816
91811,8.620071411132812
91812,6.641430854797363
91813,6.952561378479004
91814,8.510457992553711
91815,8.199108123779297
91816,7.864748001098633
91817,7.109164237976074
91818,6.712090492248535
91819,6.214046955108643
91820,7.928562164306641
91821,6.040977478027344
91822,8.457279205322266
91823,9.987896919250488
91824,6.712882041931152
91825,8.199437141418457
91826,7.057177543640137
91827,8.100811958312988
91828,7.729248046875
91829,9.041327476501465
91830,6.563425064086914
91831,7.6522417068481445
91832,6.7752461433410645
91833,8.532718658447266
91834,8.307671546936035
91835,5.989380836486816
91836,7.157292366027832
91837,7.556746482849121
91838,7.354471206665039
91839,9.515768051147461
91840,6.842504501342773
91841,8.512299537658691
91842,6.904995441436768
91843,9.179388046264648
91844,5.989380836486816
91845,9.42782211303711
91846,8.256057739257812
91847,6.593182563781738
91848,8.19200611114502
91849,11.12358570098877
91850,7.828754425048828
91851,8.524325370788574
91852,10.84206771850586
91853,8.140728950500488
91854,7.1879682540893555
91855,8.326767921447754
91856,7.433810234069824
91857,7.205785751342773
91858,8.119593620300293
91859,7.887287139892578
91860,7.857633590698242
91861,7.166007041931152
91862,7.886197090148926
91863,6.911227226257324
91864,5.989380836486816
91865,10.281383514404297
91866,6.793953895568848
91867,7.906065940856934
91868,7.924927711486816
91869,7.835613250732422
91870,8.619766235351562
91871,9.031244277954102
91872,5.989380836486816
91873,9.610021591186523
91874,8.533187866210938
91875,6.1932373046875
91876,7.734555244445801
91877,7.342634201049805
91878,8.91547966003418
91879,6.475027561187744
91880,9.63914680480957
